MARPI Real Personal Income by MSA 1/,,,,,,,,,,,,,,
(thousands of chained 2012 dollars) ,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
48300,"Wenatchee, WA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37109,37065,38405,40615,40491,42472,44868,45635,45914,46074,47075
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6152907,5968625,6089137,6183978,6283758,6491502,6597511,6671483,7230667,7556918,7313527
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,41599,40356,41350,42204,43058,44779,45766,46668,51189,53955,52635
48620,"Wichita, KS (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),28443782,27912277,30372706,31658139,31783440,33232710,32651996,32068884,33187117,33847250,34866561
48620,"Wichita, KS (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,45927,44739,48571,50398,50421,52516,51376,50292,52057,53092,54460
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6416398,6588301,7198722,7045886,7047957,6943163,6637737,6576341,6821572,6996981,7218453
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,42558,43444,47892,46649,46537,45719,44227,43747,45189,46351,47724
48700,"Williamsport, PA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),4394513,4578884,4870654,4816065,4713916,4802981,4864753,4806694,4920818,5043773,5083846
48700,"Williamsport, PA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37857,39397,41719,41085,40429,41302,42083,41842,43161,44296,44871
48900,"Wilmington, NC (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),9643545,9666961,9907272,9955409,10203801,10929859,11633527,12093787,12493257,13081060,13302163
48900,"Wilmington, NC (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,38296,37806,38231,37888,38117,40204,42021,42647,43163,44452,44708
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5151074,5387665,5582153,5748764,5622243,5858085,6182114,6361507,6557018,6709448,6925810
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,40454,41878,42955,43914,42503,43872,46038,46866,47508,48099,49271
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),26033960,26614073,26340382,27062408,26535365,28219524,29451778,29922072,31158264,31386341,32124814
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,40826,41504,40884,41841,40830,43199,44877,45266,46739,46766,47521
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),38528491,39637710,40677448,41729608,41271279,42189372,44156847,45098829,46029117,47045235,48303345
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,42183,43134,44101,45120,44457,45254,47247,48161,48856,49725,50985
49420,"Yakima, WA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),8335191,8670101,8905222,9288958,9147097,9673186,10131000,10311013,10545794,10884896,11184003
49420,"Yakima, WA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,34787,35496,36211,37741,37110,39183,40884,41355,42196,43442,44580
49620,"York-Hanover, PA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),19264493,19267822,19325175,19208181,18892129,19007399,19836095,20500386,21229995,21715346,22187987
49620,"York-Hanover, PA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,44488,44252,44253,43908,43041,43152,44904,46204,47656,48488,49410
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),21870363,22038518,22916357,22839885,22631569,23003677,23913858,24012132,24309837,24687052,24969879
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,38494,39018,40751,40893,40715,41595,43575,44093,44890,45867,46579
49700,"Yuba City, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5957516,5967548,5992505,5904505,6038969,6229544,6752324,6973010,6992886,7284187,7597844
49700,"Yuba City, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,35894,35713,35889,35364,36033,37012,39877,40851,40472,41886,43258
49740,"Yuma, AZ (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5764251,5983515,6109892,6003864,6204838,6292151,6807113,7228103,7612506,7816837,8173538
49740,"Yuma, AZ (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,29757,30354,30122,29652,30653,30836,33175,34877,36335,36939,38232
Legend / Footnotes:,,,,,,,,,,,,,,
"1/ Real personal income for metropolitan areas is personal income divided by the RPPs and the national PCE price index. The result is a chained dollar estimate of real personal income, in thousands of chained 2012 dollars. Statistics presented in thousands of dollars do not indicate more precision than statistics presented in millions of dollars.",,,,,,,,,,,,,,
2/ Real per capita personal income is total real personal income divided by total midyear population.,,,,,,,,,,,,,,
3/ Real personal income for the United States Nonmetropolitan Portion was estimated using multiple statistical area delineations published by the Office of Management and Budget (OMB).,,,,,,,,,,,,,,
"4/ Real personal income estimates are not available for Enid, OK prior to 2013, Twin Falls, ID prior to 2015, and Poughkeepsie-Newburgh-Middletown, NY prior to 2016.",,,,,,,,,,,,,,
(NA) Not available.,,,,,,,,,,,,,,
"Last updated: December 15, 2020-- new statistics for 2019; revised statistics for 2017-2018.",,,,,,,,,,,,,,
