"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
24260,"Grand Island, NE (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35010,33796,34414,37399,38396,39108,40202,42060,41755,42734,43859,45487
24300,"Grand Junction, CO (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5485101,5119013,5007084,5219925,5466236,5555135,5888618,6038686,6058618,6496022,6944767,7204611
24300,"Grand Junction, CO (Metropolitan Statistical Area)",2,Population (persons) 1/,143155,147851,146259,147174,147317,147175,147113,148025,149736,151170,152951,154210
24300,"Grand Junction, CO (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,38316,34623,34234,35468,37105,37745,40028,40795,40462,42972,45405,46719
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),36851083,33936686,35983765,39163203,42214045,42535063,44950188,47874136,49213869,50525630,52555045,54223857
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",2,Population (persons) 1/,989942,991670,994262,1002556,1013655,1025473,1036234,1044842,1054710,1063670,1071370,1077370
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37225,34222,36191,39063,41645,41478,43378,45819,46661,47501,49054,50330
24420,"Grants Pass, OR (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2417149,2419056,2493113,2567460,2672588,2714952,2898306,3101754,3234439,3425747,3652347,3810451
24420,"Grants Pass, OR (Metropolitan Statistical Area)",2,Population (persons) 1/,82389,82315,82879,82702,82755,83131,83377,84528,85504,86584,87150,87487
24420,"Grants Pass, OR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29338,29388,30081,31045,32295,32659,34761,36695,37828,39566,41909,43554
24500,"Great Falls, MT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2917692,2948113,3125339,3231012,3298332,3281825,3443925,3552956,3610915,3757683,3911977,4052262
24500,"Great Falls, MT (Metropolitan Statistical Area)",2,Population (persons) 1/,80529,80680,81507,81714,81622,82194,82056,81878,81562,81633,81688,81366
24500,"Great Falls, MT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36232,36541,38344,39540,40410,39928,41970,43393,44272,46031,47889,49803
24540,"Greeley, CO (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),8219182,8084319,8412326,9073250,9796051,10480583,11717193,12554457,12935823,13605424,15122272,16288858
24540,"Greeley, CO (Metropolitan Statistical Area) *",2,Population (persons) 1/,243442,248193,254207,258827,264131,270165,277112,285819,295712,305885,314815,324492
24540,"Greeley, CO (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,33762,32573,33092,35055,37088,38793,42283,43925,43745,44479,48035,50198
24580,"Green Bay, WI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),11777070,11577724,12078452,12795702,13536902,13685094,14281744,14851555,15047266,15679209,16575483,17107901
24580,"Green Bay, WI (Metropolitan Statistical Area)",2,Population (persons) 1/,302468,304686,306754,308613,310605,311947,314003,315652,317369,319694,321384,322906
24580,"Green Bay, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,38937,37999,39375,41462,43582,43870,45483,47050,47413,49044,51575,52981
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),25115652,24206589,24944816,25827833,27305455,27234702,28868290,30387253,30891476,32026918,33293181,34624284
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,711405,718902,725264,730095,735475,740604,746497,751285,758635,762071,766473,771851
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35304,33672,34394,35376,37126,36774,38672,40447,40720,42026,43437,44859
24780,"Greenville, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5348814,5293454,5499331,5704146,6167597,6174600,6432153,6655771,6832669,7136799,7513687,7830577
24780,"Greenville, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,162116,165581,168863,170791,172980,174380,174974,176071,177171,178607,179575,180742
24780,"Greenville, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32994,31969,32567,33398,35655,35409,36761,37802,38565,39958,41841,43325
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),26977579,25973564,27098891,28647783,30300987,30911264,33083695,35119779,36301109,38263780,40152888,41822381
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2,Population (persons) 1/,808765,819279,825625,833220,840903,848417,860285,872521,884327,895357,907028,920477
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,33357,31703,32822,34382,36034,36434,38457,40251,41049,42736,44269,45436
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),12702933,12759598,13254712,13381283,13551437,13586270,13984975,14215633,14458594,14773702,15271584,15784326
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2,Population (persons) 1/,380374,384985,389324,393744,396803,399940,403841,406604,408865,412754,414686,417665
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,33396,33143,34045,33985,34152,33971,34630,34962,35363,35793,36827,37792
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),9159805,9110179,9456119,9924300,10263735,10354873,10753471,11162714,11566734,11959935,12521492,13045602
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2,Population (persons) 1/,265823,267363,269833,271983,273429,274926,276755,278236,280717,282958,285722,288104
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34458,34074,35044,36489,37537,37664,38856,40120,41204,42268,43824,45281
25220,"Hammond, LA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3798810,3758533,3995727,4189651,4315346,4320092,4454100,4554443,4703305,4871942,5047372,5228657
25220,"Hammond, LA (Metropolitan Statistical Area)",2,Population (persons) 1/,118621,120009,121485,122700,123646,125520,127010,128716,130619,132353,133837,134758
25220,"Hammond, LA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32025,31319,32891,34145,34901,34418,35069,35384,36008,36810,37713,38800
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3915602,3777656,4070894,4515822,4423871,4557239,4958327,5137539,5262778,5461861,5595305,6030809
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,152027,152278,152370,151868,150991,150337,149495,150085,149382,149665,151382,152940
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25756,24808,26717,29735,29299,30313,33167,34231,35230,36494,36961,39433
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),21824681,21640689,22331977,23461348,24343714,24673697,25800644,27039562,27437861,28582658,29975666,31134512
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,542301,546874,550088,552280,555057,558139,561164,564678,567510,570784,574149,577941
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40245,39572,40597,42481,43858,44207,45977,47885,48348,50076,52209,53871
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),3710142,3655641,3842746,4058109,4263250,4356463,4632625,4875189,4951531,5204496,5434131,5575624
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",2,Population (persons) 1/,122361,124144,125401,126796,128449,128956,130420,131120,132909,134041,134749,134964
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,30321,29447,30644,32005,33190,33783,35521,37181,37255,38828,40328,41312
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),60678540,59993797,61473373,64197055,66182128,66618872,69422681,71518281,72576163,73903654,76525205,78476365
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2,Population (persons) 1/,1204436,1209604,1214091,1216088,1215307,1214785,1213886,1211748,1208595,1207027,1206139,1204877
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,50379,49598,50633,52790,54457,54840,57190,59021,60050,61228,63446,65132
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4698901,4754185,4967645,5203051,5504469,5605426,5859709,6045628,6095881,6249244,6446610,6588139
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2,Population (persons) 1/,158899,160782,162856,164801,165994,166971,167179,167873,168158,167719,168292,168849
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29572,29569,30503,31572,33161,33571,35051,36013,36251,37260,38306,39018
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),11138147,10841373,11080715,11334964,11817436,11721409,12269919,12966594,13369420,14058411,14563744,15093644
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,364003,365639,365565,364478,363670,363379,363035,363346,364798,367085,368449,369711
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30599,29650,30311,31099,32495,32257,33798,35687,36649,38297,39527,40826
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7630791,7368532,7184360,7664810,8141241,8371551,9173833,9893220,10417593,10936461,11688294,12343180
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2,Population (persons) 1/,180019,183971,187777,189330,193145,197292,201725,207256,211269,215019,218023,222195
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42389,40053,38260,40484,42151,42432,45477,47734,49310,50863,53610,55551
25980,"Hinesville, GA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2045427,2116229,2184222,2373479,2368382,2384508,2455416,2514900,2517702,2603845,2739287,2831749
25980,"Hinesville, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,75379,80848,77339,80267,80406,78825,81120,79269,79845,80399,79697,80994
25980,"Hinesville, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27135,26175,28242,29570,29455,30251,30269,31726,31532,32387,34371,34962
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4280797,4166732,4322621,4407694,4505437,4599114,4770342,4990057,5152720,5382141,5615058,5844856
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,142122,141381,141173,139764,139180,138829,138828,140287,142804,145415,147682,149657
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30121,29472,30619,31537,32371,33128,34362,35570,36082,37012,38021,39055
26300,"Hot Springs, AR (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2989605,2983193,3047426,3203146,3356362,3303183,3481701,3591125,3676878,3811049,3916903,4081660
26300,"Hot Springs, AR (Metropolitan Statistical Area)",2,Population (persons) 1/,95636,95840,96067,96854,96986,97654,97758,97814,98282,98327,98966,99386
26300,"Hot Springs, AR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,31260,31127,31722,33072,34607,33825,35616,36714,37412,38759,39578,41069
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8392244,8069962,8197584,8232784,8716905,8964822,9581473,9265830,8624875,8739026,8906282,9140203
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",2,Population (persons) 1/,207056,207769,208251,208713,208885,209983,211368,212131,211512,209946,209144,208075
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40531,38841,39364,39445,41731,42693,45331,43680,40777,41625,42584,43927
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),268677108,252937597,267613203,290940253,321412642,326058563,354013788,361016707,345851800,372721477,398715792,416121512
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,5676381,5826108,5947236,6056193,6183531,6328208,6500199,6671808,6806503,6900090,6976147,7066141
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47332,43415,44998,48040,51979,51525,54462,54111,50812,54017,57154,58890
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),11425422,11615144,11948084,12413939,12669066,12561158,13029179,13426676,13372859,13794431,14494768,14721817
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",2,Population (persons) 1/,369769,370722,371065,371126,370972,370179,368938,367224,365020,361970,359069,355873
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30899,31331,32199,33449,34151,33933,35315,36563,36636,38109,40368,41368
26620,"Huntsville, AL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),15852303,16014825,16818957,17791117,18328124,18477485,19176821,20068673,20848744,21860787,23251202,24586808
26620,"Huntsville, AL (Metropolitan Statistical Area)",2,Population (persons) 1/,402361,412182,419276,425122,430056,435541,440395,444542,449576,455892,463181,471824
26620,"Huntsville, AL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,39398,38854,40114,41849,42618,42424,43545,45145,46374,47952,50199,52110
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4359730,4234824,4390404,4594849,4878883,4933275,5125715,5606910,5973154,6394030,6844788,7189022
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",2,Population (persons) 1/,128353,131621,133813,134959,136165,136840,137838,139542,142520,145512,148436,151530
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,33967,32174,32810,34046,35831,36051,37187,40181,41911,43942,46113,47443
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),74159497,74144351,78248853,84046895,88253549,89388762,93198441,97900890,101961247,105832470,112423871,116920707
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",2,Population (persons) 1/,1850321,1873460,1892640,1910719,1929678,1953600,1971006,1986119,2006760,2027584,2052368,2074537
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40079,39576,41344,43987,45735,45756,47285,49293,50809,52196,54778,56360
26980,"Iowa City, IA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5955049,5971943,6127366,6694129,7069000,7347004,7800591,8077596,8361565,8781866,9459396,9665204
